ID,CreatedAt,UpdatedAt,Duration
08bb6dcffa91fc542203d95379a6e7fee77daa00f623dc2ab8090b8adc217210,2023-06-11T00:02:38.244052Z,2023-06-11T00:02:56.099479Z,17.855427s
1de2e5ac284c11997ffb0cce66c1e3107fb078224a826845d5d1ac06fdd1cbab,2023-06-11T00:02:39.06967Z,2023-06-11T00:02:57.624277Z,18.554607s
06d9fa6e1167018e074497ffc192928ec0199675f8909f3aacfdaed224b3519d,2023-06-11T00:02:38.244811Z,2023-06-11T00:02:55.993655Z,17.748844s
23982ccec78754f6cf1126456516ad9c5a4bbcad2137f620c1dac5dde63767c4,2023-06-11T00:02:38.567993Z,2023-06-11T00:02:57.804678Z,19.236685s
14cb6c2707d8c28d1f7c1e4a880ece05b3d3f398918a355d5f274f1be9e5b230,2023-06-11T00:02:38.751763Z,2023-06-11T00:02:56.525788Z,17.774025s
10fbbe98bc3eeee26851349132e1508a244e9039cf2f5a39befe6a23ae5ef0f5,2023-06-11T00:02:38.324921Z,2023-06-11T00:02:54.220085Z,15.895164s
4299b1c5efe90808c7829d558a97e7127b112085ded555bd05e66c6770019896,2023-06-11T00:02:39.062454Z,2023-06-11T00:02:57.983711Z,18.921257s
0d74891da7e98fd5f3c89c88d0793deba1f03746f869e6ba0ba38d925943ac88,2023-06-11T00:02:38.941625Z,2023-06-11T00:02:57.199966Z,18.258341s
21802bce62fcc1b0e420cf73065f7825ef8fff000711ad9c8047fae429a2c330,2023-06-11T00:02:38.748589Z,2023-06-11T00:02:57.185475Z,18.436886s
2a1970ed7620b49e36c385e111c9f070eff03c3348c66914f477b94f63b3f9c6,2023-06-11T00:02:38.324998Z,2023-06-11T00:02:57.84809Z,19.523092s
2012ceb3ae60528020cafd6b68cab975d715ad2f80c2ef272bef3adaf67356ae,2023-06-11T00:02:38.306188Z,2023-06-11T00:02:56.357775Z,18.051587s
36ff12b66411689cb36e75304b4381a9328788b3301a56520c75eabee1b2ace0,2023-06-11T00:02:38.778876Z,2023-06-11T00:02:57.389485Z,18.610609s
3152da29e615d8d72e12f20391ae0fc8b739bfbe9bcb785864980d7b6fc1d3b4,2023-06-11T00:02:39.252313Z,2023-06-11T00:02:58.234815Z,18.982502s
1d32f422ee07f6fe02f899bbbd6cd84d69bb24ede6c486c448d1bdb6a9631912,2023-06-11T00:02:39.230938Z,2023-06-11T00:02:57.807892Z,18.576954s
741f39d7ea400f32efbe9fcc3fc10f869f6ce16d958b357a54e1262a7bb9bfe7,2023-06-11T00:02:38.640489Z,2023-06-11T00:02:56.876506Z,18.236017s
18ff2053b4ff881f6df7e1eebe6c7c595904bd18b07d5673d58910f9f4113cdb,2023-06-11T00:02:38.906431Z,2023-06-11T00:02:57.213746Z,18.307315s
24731ed4e8f6e6a809d2d3bea955a992440ce734c7e54e8830c85b95d2150fed,2023-06-11T00:02:38.489311Z,2023-06-11T00:02:56.671395Z,18.182084s
5500f26f8f23fbcfe09bf78be3fa6217d452cde65304e04e0dc633c0ee0a1843,2023-06-11T00:02:38.607777Z,2023-06-11T00:02:57.663566Z,19.055789s
9d34fe8704d421806d737474fbe57afd759053703c411ace8ff3105af4891eb3,2023-06-11T00:02:39.117328Z,2023-06-11T00:02:57.723473Z,18.606145s
560c28f0be89a711fc3fa5fa03c4f97a205d446d014e5b79e9cd268671d41e59,2023-06-11T00:02:38.213762Z,2023-06-11T00:02:57.299064Z,19.085302s
4422a14c1b9b6c90ce046d9a4b7b5a119ce9933b3c5b0b74db03fe288732be31,2023-06-11T00:02:38.930741Z,2023-06-11T00:02:58.271521Z,19.34078s
63722861573551842b4dbb82c0a9864ec2257f7b7e6aa85853cfe24a6a9efc6b,2023-06-11T00:02:39.44746Z,2023-06-11T00:02:58.019775Z,18.572315s
97808b4d3211104acd81130b73a59aaf7560269496d4a483df45c152015d833a,2023-06-11T00:02:39.460415Z,2023-06-11T00:02:57.655111Z,18.194696s
dd5e27145f68fc65c4e567273c167231ccdf366931c6afe5c847fd87eb09aaab,2023-06-11T00:02:38.775829Z,2023-06-11T00:02:57.840699Z,19.06487s
26156af261eecf1551c8b960913f77c8fbdb4ab39686277f22f26faafd3206b8,2023-06-11T00:02:39.06219Z,2023-06-11T00:02:57.734961Z,18.672771s
634dff595e5dcbe2387fe6284eed04eda03def6ecefcc508e81980d8acf05f36,2023-06-11T00:02:38.303093Z,2023-06-11T00:02:57.354917Z,19.051824s
d33e41da546c6cba3dd5d99abbfaa4cacf1650e045552168bc92663c3065680e,2023-06-11T00:02:38.329896Z,2023-06-11T00:02:57.193165Z,18.863269s
677272435ecc71e7ce18e8309022b1016761fe75afa15db4c5a6e85d7bd2e398,2023-06-11T00:02:38.489695Z,2023-06-11T00:02:57.585917Z,19.096222s
54c409ca96f7941521b071f596af656be5b651b96b3743c4e4631750162e9163,2023-06-11T00:02:38.329242Z,2023-06-11T00:02:57.830499Z,19.501257s
897b4bc572074225e6b957cc93c52eace6fe2682e6397b35f9a4e1d58d2895aa,2023-06-11T00:02:38.19635Z,2023-06-11T00:02:57.276408Z,19.080058s
c656bcff1da9656151daeea79857c2283b2eb2be73825a39d9d07d4b67ffb005,2023-06-11T00:02:39.35625Z,2023-06-11T00:02:57.618453Z,18.262203s
edc8bf6304167b5c6f035d5ded5b33cd0ac2188922be75a8ccb0fb2d891e89f1,2023-06-11T00:02:39.241929Z,2023-06-11T00:02:57.086189Z,17.84426s
5c6616904c009493614f1db7121c8b3bab3a60a04bedacc4e84e15c5fcaf012f,2023-06-11T00:02:38.830467Z,2023-06-11T00:02:57.169652Z,18.339185s
accea865f019f49b883aceb8a21a7b1617bf51ce6b3eccfce605439505a583c0,2023-06-11T00:02:38.236374Z,2023-06-11T00:02:56.398965Z,18.162591s
f7865b8018ec3a3093152158ddd8b71b053accea3767b4af90851f12c4372da4,2023-06-11T00:02:39.442508Z,2023-06-11T00:02:58.137731Z,18.695223s
6ca054b277e3d694359e8b879eac3c0dbf55963b9fe4355c4002e4900cc3114f,2023-06-11T00:02:38.329608Z,2023-06-11T00:02:56.839032Z,18.509424s
b736ad0d0b89508afb544019aa1276e5aa8e9937b315abe575363e73bdc97f85,2023-06-11T00:02:39.461385Z,2023-06-11T00:02:57.575377Z,18.113992s
a85dd656bc93e4570f4466673aaad993b8b6b4c73e22daab042a42e59c61d531,2023-06-11T00:02:39.096687Z,2023-06-11T00:02:57.155908Z,18.059221s
c86f1958da0fdf1a68a31e75861f766cff6fc970281abd39da1f50a0a3c523fe,2023-06-11T00:02:38.306685Z,2023-06-11T00:02:57.468535Z,19.16185s
a5df077cc5e33eae612b9c9466d7b5182267dde9de07bc79679c00a6f77bc3d5,2023-06-11T00:02:38.96599Z,2023-06-11T00:02:57.791471Z,18.825481s
b19d785f247e2e5b596ec6618ffaaa17eb952899b4076a556263dd153f223ebc,2023-06-11T00:02:39.126477Z,2023-06-11T00:02:58.145604Z,19.019127s
bdccc63e40ff7f87ef83d7b0e91f691cd52fbe0e7104392658b04651050697ad,2023-06-11T00:02:39.274318Z,2023-06-11T00:02:57.812439Z,18.538121s
e5f920671f7fda83b858eb3d6af902f771ae38087224f8ebfc44620b0ff60629,2023-06-11T00:02:39.067786Z,2023-06-11T00:02:58.25972Z,19.191934s
b08b4a2e4ffc6ffcedbdb2dc568320a25739dd5f7456c8e78c695b4089134fc5,2023-06-11T00:02:39.128478Z,2023-06-11T00:02:57.776731Z,18.648253s
